,title,price,link
337,"ASUS Vivobook 16, 16"" FHD+ (1920 x 1200),Intel Core i7-13620H Processor,(16GB RAM/512GB SSD/Intel Iris Xáµ‰ iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Silver/1.88 kg),X1605VA-MB1628WS","64,990",https://amazon.in//ASUS-Vivobook-i7-13620H-Processor-X1605VA-MB1628WS/dp/B0DTYDZPBT/ref=sr_1_308?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.ZzcLS_4A0zdwNEAopS1fMzv8Lxncv7cFl1KkN5v0LmauoFA0aa-ITn3yB7oiN9Z_cM8ZRj-TWnBocBkFeZtUJfN1vPW0fR3B3ialyMtARdQvmf4mSB8NJFDV6s1gzmW08_wLHvvCmN5RH2Xbe6Cic1nTDX3fRGKnrZukbLD3nvVs-zOZ_kZDlMNRNzca7BlzQpwB--GiVzQpK9TCjb05IkkM53M1_s3b_vtP0ejCVw4.A4yPArnnAPTCtCPjQtLWMfHPQdkA6algBd0eL5rEh18&dib_tag=se&keywords=laptop&qid=1751144253&sprefix=laptop%2Caps%2C257&sr=8-308
338,"Chuwi HeroBook Pro 14.1'' Intel Celeron N4020 Laptop with 8GB RAM, 256GB SSD, Windows 11, 1TB Expand, FHD IPS, Ultra Slim, USB3.0, Mini-HDMI, Webcam","17,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDg3MTU4NDY1ODYzNDkwOjE3NTExNDQyNTM6c3BfYnRmOjMwMDYwMDI5MjY3NzMzMjo6MDo6&url=%2FChuwi-HeroBook-Pro-Celeron-Mini-HDMI%2Fdp%2FB0D9RXH8X5%2Fref%3Dsr_1_309_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.ZzcLS_4A0zdwNEAopS1fMzv8Lxncv7cFl1KkN5v0LmauoFA0aa-ITn3yB7oiN9Z_cM8ZRj-TWnBocBkFeZtUJfN1vPW0fR3B3ialyMtARdQvmf4mSB8NJFDV6s1gzmW08_wLHvvCmN5RH2Xbe6Cic1nTDX3fRGKnrZukbLD3nvVs-zOZ_kZDlMNRNzca7BlzQpwB--GiVzQpK9TCjb05IkkM53M1_s3b_vtP0ejCVw4.A4yPArnnAPTCtCPjQtLWMfHPQdkA6algBd0eL5rEh18%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144253%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
339,"Primebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","15,990",https://amazon.in//Primebook-Android-Based-MediaTek-MT8788/dp/B0D1Y3MVGL/ref=sr_1_26?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-26
340,"ASUS TUF F16, 14th Gen, Intel Core i7 14650HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /FHD+/16""/165Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Jaeger Gray/2.2 Kg) FX608JMR-RV049WS","1,44,990",https://amazon.in/https://www.amazon.in/b?node=13837079031
341,"Acer Aspire Lite, 13th Gen, Intel Core i3-1305U, 8GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, 36 WHR, Thin and Light Premium Laptop","32,994",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjY5MzEwMTM5ODkxODc2OjE3NTExNDQxNzA6c3BfbXRmOjMwMDI4MDMxNDIxMDgzMjo6MDo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsr_1_27_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144170%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
342,"HP 15, 13th Gen Intel Core i3-1315U (8GB DDR4, 512GB SSD) FHD Anti-Glare Micro-Edge, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 1.59kg, fd0006TU, Intel UHD Graphics, 1080p FHD Camera Laptop","36,100",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjY5MzEwMTM5ODkxODc2OjE3NTExNDQxNzA6c3BfbXRmOjMwMDU1MTM4ODU2NjUzMjo6MDo6&url=%2FHP-i3-1315U-Anti-Glare-Micro-Edge-15-6-inch%2Fdp%2FB0C3RF3HT3%2Fref%3Dsr_1_28_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144170%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=DUB
343,"Primebook WiFi, 2025(New) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage)","13,990",https://amazon.in//Primebook-Android-Based-MediaTek-MT8788/dp/B0D2Y31YX4/ref=sr_1_29?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-29
344,"Lenovo Thinkbook 16 AMD Ryzen 7 16"" WUXGA IPS Antiglare 300 NITS Thin and Light Laptop (16GB Ram/512GB SSD/Windows 11 Home/Fpr/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA0G1IN","52,990",https://amazon.in//Lenovo-Thinkbook-Antiglare-Windows-21KKA0G1IN/dp/B0DFHHFLRJ/ref=sr_1_30?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-30
345,Lenovo V15 Intel Celeron n4500 FHD 15.6 inch Laptop / 8GB DDR4 Ram and 256GB NVME SSD/Intel UHD Graphics/Windows 11 & MS-Office/Privacy Shutter/Black / 1.6kg / 1 Year Brand Warranty,"20,432",https://amazon.in//Lenovo-Celeron-Graphics-MS-Office-Warranty/dp/B0CP615Z5M/ref=sr_1_31?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-31
346,"Walker Thin & Light Laptop,14.1""(4GB RAM,128GB SSD)| FHD IPS Display 1920 * 1080 Resolution | Celeron Processor N4020 (Gemini Lake)| UHD Graphics 600|Webcam | Windows 11 Home | Champagne Gold","12,990",https://amazon.in//Walker-Notebook-Laptop-PC-Model/dp/B0CGX5B5TZ/ref=sr_1_32?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-32
347,"Lenovo {Smartchoice} Idea Tab Pro with Pen Plus|12.7"" 3K Display|144 Hz Refresh|12 GB RAM, 256 GB ROM| AI-Enabled| MediaTek Dimensity 8300|Quad JBL Speakers|10200 mAh Battery with 45 W Charger|WiFi 6e","30,999",https://amazon.in//Lenovo-Smartchoice-AI-Enabled-MediaTek-Dimensity/dp/B0DZCB3G9Q/ref=sr_1_33?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-33
348,"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",379,https://amazon.in//Dyazo-Computer-Adjustable-Ergonomic-Compatible/dp/B08LHTJTBB/ref=sr_1_34?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-34
349,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","25,980",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_6?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.cKydVAsXzEZwTyTDDJJv6rve1wTn7SMIs1YN_5EyrlVezkj-DWLO3RJqPbW47Tjgo_bx-JlID2J8oMZj8_lqQPnEak4MXngqvlvHAhHYzx0sS5ao7xEdZ1MBRFGGq-ki9Po8KYoRWBH68GAUs1JCf8K9F0MIihTsa86E18yN_TR3bZKokUPmPqZoSL9FUZ3R7nDVillx6gTjhM8zMhzNIeW2iHZoViXt5aSLbJQ-ED4.tMCMO0V0u-eDxKU6_Hrf7g0E0q2H9jCwebGJDATHqiI&dib_tag=se&keywords=laptop&qid=1751144166&sprefix=laptop%2Caps%2C257&sr=8-6
350,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS Gaming Laptop(NVIDIA RTX 3050-4GB/60W TGP/16GB RAM/512GB SSD/FHD/15.6""/144Hz/RGB KB/48WHr/Windows 11//Graphite Black/2.30 Kg) FA506NCR-HN054W","64,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_35?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-35
351,"HP 15 (2025), Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Intel UHD Graphics) Thin and Light Business Laptop/15.6"" HD Display/Ash Grey/1.5 kg","32,320",https://amazon.in//HP-15-Intel-Core-1315U/dp/B0F8WP6BR8/ref=sr_1_36?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w&dib_tag=se&keywords=laptop&qid=1751144170&sprefix=laptop%2Caps%2C257&sr=8-36
352,"HP 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5006tu","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjY5MzEwMTM5ODkxODc2OjE3NTExNDQxNzA6c3BfYnRmOjMwMDUzMzM5NTg2OTAzMjo6MDo6&url=%2FHP-i3-1215U-Anti-Glare-15-6inch-Graphics%2Fdp%2FB0CJBL2QWY%2Fref%3Dsr_1_37_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144170%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
353,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, Alexa Built-in, 3 mon. Game Pass Laptop","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNjY5MzEwMTM5ODkxODc2OjE3NTExNDQxNzA6c3BfYnRmOjMwMDQ1NjIxNjE0MzkzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_38_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.TDIsSHVDIrAuf3hci2kKU_UtgyS-bkcNB_6YtMkexd-RS5EREV2WidilwMykDNxC0e8IG7VGOD_A9lAkEzlB_CNcv0IbLPXXXetyNGDhAmgXScweD1OuLSPamhy5qBGnCqlSg6hx2Fmyd-v7vxV-38Qxdxnoc-DhV3wpcZMu6CT_9PWAH1bFQluM_RhoLfqYP-L_G7KzSkF_EHLgQbI4BOY5DNYx1SA3F4hIXdYdNaA.vc_I2W2NxrYk8ZH9Z6vR147gkDSLlO9c6N_pzWB9t0w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144170%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&cr=DUB
354,"Lenovo IdeaPad Slim 3, Intel Core i3, 12th Gen, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, Office Home 2024, Arctic Grey, 1.63Kg, 82RK01ABIN, Intel UHD Graphics, 1Yr ADP Free Laptop","32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDc2MTY2MTE2MjUyMzYxOjE3NTExNDQxNzQ6c3BfYXRmX25leHQ6MzAwNDU2MjE2MTQwNTMyOjowOjo&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsr_1_33_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.9gh1nQO6BbFPIt1iUIDOt_AVZ0UX2o1bBYX6IJQhtV8Sr9VVFgUJKfSBvCSH8yhk6DUKbLE8kRChhsuTlwslc8IP7x483TRo_YMyDc2Qg1XTZPcf_cHBCkw7XNQEQX_MgBdtZgC5_73fSqwxrVp8Oua01Cb0oM0LSJW7V4s96deBV7QKM-cYxMuklDzWeWuIIxudiasFKMoy5594zDSS57rsXy2_zPFe9STptO7EuOs.6VCzOTGzQec5S5Vn8nJ4GpeUw3D35aT3wEyF-g5cOFk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144174%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
355,"Acer Aspire Lite,13th Gen, Intel Core i3-1305U, 16GB RAM, 512GB SSD, Full HD, 15.6""/39.62cm, Windows 11 Home, Steel Gray, 1.59KG, AL15-53, Metal Body, 36 WHR, Thin and Light Premium Laptop","33,790",https://amazon.in//sspa/click?ie=UTF8&spc=MToxMDc2MTY2MTE2MjUyMzYxOjE3NTExNDQxNzQ6c3BfYXRmX25leHQ6MzAwNTc5Mzc2NjQwNzMyOjowOjo&url=%2Fi3-1305U-39-62cm-Windows-AL15-53-Premium%2Fdp%2FB0DKK15M2P%2Fref%3Dsr_1_34_sspa%3Fcrid%3D1YRU0X283B2X2%26dib%3DeyJ2IjoiMSJ9.9gh1nQO6BbFPIt1iUIDOt_AVZ0UX2o1bBYX6IJQhtV8Sr9VVFgUJKfSBvCSH8yhk6DUKbLE8kRChhsuTlwslc8IP7x483TRo_YMyDc2Qg1XTZPcf_cHBCkw7XNQEQX_MgBdtZgC5_73fSqwxrVp8Oua01Cb0oM0LSJW7V4s96deBV7QKM-cYxMuklDzWeWuIIxudiasFKMoy5594zDSS57rsXy2_zPFe9STptO7EuOs.6VCzOTGzQec5S5Vn8nJ4GpeUw3D35aT3wEyF-g5cOFk%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1751144174%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&cr=DUB
356,"Storio Toys Educational Learning Laptop Toy with LED Display & Music Effect|Educational Toy Preschool Learning for Babies,Girls,Boys & Toddlers|Power Source: 3xAA Battery (Not Included)-Pink,Multi",347,https://amazon.in//Storio-Educational-Learning-Preschool-Toddlers/dp/B0DVLK9S47/ref=sr_1_35?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.9gh1nQO6BbFPIt1iUIDOt_AVZ0UX2o1bBYX6IJQhtV8Sr9VVFgUJKfSBvCSH8yhk6DUKbLE8kRChhsuTlwslc8IP7x483TRo_YMyDc2Qg1XTZPcf_cHBCkw7XNQEQX_MgBdtZgC5_73fSqwxrVp8Oua01Cb0oM0LSJW7V4s96deBV7QKM-cYxMuklDzWeWuIIxudiasFKMoy5594zDSS57rsXy2_zPFe9STptO7EuOs.6VCzOTGzQec5S5Vn8nJ4GpeUw3D35aT3wEyF-g5cOFk&dib_tag=se&keywords=laptop&qid=1751144174&sprefix=laptop%2Caps%2C257&sr=8-35
357,"Lenovo Smartchoice LOQ, Intel Core i5-12450HX, 12th Gen, RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 144Hz 300Nits, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 2.4Kg, 83GS003UIN, Gaming Laptop","69,990",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_36?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.9gh1nQO6BbFPIt1iUIDOt_AVZ0UX2o1bBYX6IJQhtV8Sr9VVFgUJKfSBvCSH8yhk6DUKbLE8kRChhsuTlwslc8IP7x483TRo_YMyDc2Qg1XTZPcf_cHBCkw7XNQEQX_MgBdtZgC5_73fSqwxrVp8Oua01Cb0oM0LSJW7V4s96deBV7QKM-cYxMuklDzWeWuIIxudiasFKMoy5594zDSS57rsXy2_zPFe9STptO7EuOs.6VCzOTGzQec5S5Vn8nJ4GpeUw3D35aT3wEyF-g5cOFk&dib_tag=se&keywords=laptop&qid=1751144174&sprefix=laptop%2Caps%2C257&sr=8-36
358,"HP 15, 13th Gen Intel Core i3-1315U (8GB DDR4, 512GB SSD) FHD Anti-Glare Micro-Edge, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 1.59kg, fd0006TU, Intel UHD Graphics, 1080p FHD Camera Laptop","36,100",https://amazon.in//HP-i3-1315U-Anti-Glare-Micro-Edge-15-6-inch/dp/B0C3RF3HT3/ref=sr_1_37?crid=1YRU0X283B2X2&dib=eyJ2IjoiMSJ9.9gh1nQO6BbFPIt1iUIDOt_AVZ0UX2o1bBYX6IJQhtV8Sr9VVFgUJKfSBvCSH8yhk6DUKbLE8kRChhsuTlwslc8IP7x483TRo_YMyDc2Qg1XTZPcf_cHBCkw7XNQEQX_MgBdtZgC5_73fSqwxrVp8Oua01Cb0oM0LSJW7V4s96deBV7QKM-cYxMuklDzWeWuIIxudiasFKMoy5594zDSS57rsXy2_zPFe9STptO7EuOs.6VCzOTGzQec5S5Vn8nJ4GpeUw3D35aT3wEyF-g5cOFk&dib_tag=se&keywords=laptop&qid=1751144174&sprefix=laptop%2Caps%2C257&sr=8-37
359,"Lenovo IdeaPad Slim 3, Intel Core i3, 12th Gen, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, Office Home 2024, Arctic Grey, 1.63Kg, 82RK01ABIN, Intel UHD Graphics, 1Yr ADP Free Laptop","32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MTE4ODg2NzQ5MTI3NTIyOjE3NTExNDQxNzQ6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ1Njk1NTE3NTgzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsxin_16_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26crid%3D1YRU0X283B2X2%26cv_ct_cx%3Dlaptop%26keywords%3Dlaptop%26pd_rd_i%3DB0B4JPC8GT%26pd_rd_r%3D09b72f53-b5a8-4b85-8d19-2936b39ddb29%26pd_rd_w%3DnSM9u%26pd_rd_wg%3D3ig4x%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3DC6WB2J6JWM58RRACM9F4%26qid%3D1751144174%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C257%26sr%3D1-33-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=DUB
